Age,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Gender_Male,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,JobRole_Business Development Executive,JobRole_Data Analyst,JobRole_Data Scientist,JobRole_Digital Marketing Manager,JobRole_Finance Manager,JobRole_Financial Analyst,JobRole_HR Executive,JobRole_Marketing Executive,JobRole_Operations Executive,JobRole_Operations Manager,JobRole_Recruiter,JobRole_SEO Specialist,JobRole_Sales Executive,JobRole_Sales Manager,JobRole_Software Engineer,JobRole_Support Executive,JobRole_System Administrator
52,2,24.0,3.0,1.0,1.5,1,3.0,0,15,7.0,161258.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,1,31.0,10.0,3.0,3.0,3,5.0,0,27,9.0,171871.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,3,29.0,4.0,2.0,3.0,4,3.0,1,32,6.0,217165.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,3,19.0,1.0,1.0,5.0,1,3.0,0,12,3.0,159418.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,1,5.0,0.0,0.0,3.0,4,4.0,0,5,3.0,54123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,2,30.0,7.0,6.0,4.0,4,5.0,0,7,5.0,205251.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,5,10.0,5.0,0.0,2.0,1,3.0,1,22,8.0,132032.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,2,9.0,4.0,3.0,3.0,2,3.0,0,27,6.0,82682.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,2,23.0,8.0,2.0,4.0,3,5.0,1,15,4.0,165028.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,0.0,0.0,0.0,2.0,4,2.0,1,39,4.0,39227.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,3,8.0,1.0,1.0,3.0,3,4.0,1,35,7.0,92835.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,3,11.0,9.0,5.0,3.0,3,4.0,0,26,5.0,113936.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,3,27.0,11.0,7.5,3.0,4,4.0,1,23,0.0,208465.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,4,5.0,2.0,1.0,4.0,2,3.0,1,13,0.0,81544.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2,2.0,1.0,0.0,3.0,4,3.0,1,26,8.0,41401.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,3.0,1.0,0.0,4.0,3,4.0,0,3,7.0,51952.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,2,0.0,0.0,0.0,1.5,3,3.0,1,29,5.0,36975.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,5,0.0,0.0,0.0,5.0,4,3.0,1,2,0.0,49691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,3,1.0,0.0,0.0,3.0,3,2.0,0,28,1.0,41514.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,1,10.0,8.0,4.0,4.0,2,1.5,0,23,9.0,62521.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,4,15.0,0.0,0.0,4.0,3,5.0,1,36,2.0,163321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,2,21.0,6.0,2.0,2.0,3,3.0,1,6,9.0,147359.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,1,13.0,7.0,6.0,5.0,1,5.0,1,11,2.0,88123.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,2,21.0,2.0,0.0,4.0,4,2.0,0,38,1.0,146073.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,2,7.0,5.0,3.0,3.0,2,3.0,0,34,1.0,68334.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,4,19.0,17.5,7.5,2.0,3,3.0,0,17,5.0,180820.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,2,18.0,12.0,7.5,5.0,3,4.0,1,3,6.0,133194.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,13.0,2.0,1.0,4.0,1,4.0,0,34,3.0,141296.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,6.0,6.0,0.0,2.0,4,2.0,1,22,0.0,68267.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,1,33.0,8.0,3.0,3.0,4,5.0,1,29,5.0,185891.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,5,10.0,2.0,2.0,5.0,3,2.0,0,29,6.0,122023.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,21.0,12.0,1.0,4.0,2,4.0,0,5,3.0,150506.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,2,0.0,0.0,0.0,4.0,2,5.0,1,10,5.0,34768.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,11.0,5.0,0.0,3.0,3,5.0,0,10,8.0,101787.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,4,0.0,0.0,0.0,4.0,2,5.0,0,9,3.0,56430.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,2,1.0,1.0,1.0,3.0,3,3.0,0,21,9.0,37709.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,1.0,1.0,1.0,2.0,4,2.0,0,13,3.0,37227.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,6.0,1.0,1.0,4.0,3,2.0,0,10,9.0,50681.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,2,25.0,17.5,4.0,5.0,4,3.0,0,38,4.0,171455.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,22.0,1.0,1.0,3.0,3,4.0,0,11,2.0,180737.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,2,7.0,1.0,0.0,3.0,3,2.0,0,4,9.0,69931.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,2,6.0,1.0,1.0,4.0,4,4.0,1,31,1.0,68634.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,24.0,10.0,5.0,3.0,3,3.0,0,34,8.0,157224.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,2,2.0,2.0,0.0,5.0,4,3.0,1,35,0.0,46949.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,10.0,0.0,0.0,4.0,2,4.0,1,39,4.0,121582.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,2,5.0,5.0,2.0,1.5,2,3.0,0,39,4.0,55973.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,5,3.0,3.0,3.0,5.0,4,4.0,1,33,7.0,81877.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,2,1.0,0.0,0.0,4.0,3,2.0,0,8,5.0,37912.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,2,16.0,0.0,0.0,5.0,4,4.0,0,32,5.0,124163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,4,1.0,1.0,0.0,4.0,4,2.0,0,33,5.0,45817.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0.0,0.0,0.0,5.0,1,2.0,1,8,3.0,26942.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,0.0,0.0,0.0,2.0,3,4.0,1,14,0.0,40501.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,5,9.0,6.0,0.0,3.0,3,5.0,0,34,2.0,128799.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,2.0,2.0,0.0,5.0,3,3.0,0,8,9.0,40669.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,1,19.0,15.0,5.0,2.0,4,3.0,1,7,10.0,116595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,3,17.0,13.0,7.5,1.5,2,3.0,1,13,5.0,149723.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,2,12.0,11.0,7.5,4.0,3,3.0,0,21,4.0,98887.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,11.0,4.0,1.0,5.0,3,4.0,1,32,9.0,95645.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,1,2.0,2.0,0.0,2.0,2,4.0,0,11,0.0,43362.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,16.0,15.0,7.5,5.0,4,2.0,0,14,4.0,92744.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,3,3.0,2.0,0.0,4.0,3,3.0,0,11,1.0,53739.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,6.0,0.0,0.0,3.0,4,4.0,1,2,0.0,60311.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,31.0,17.5,7.5,5.0,3,3.0,1,34,3.0,198657.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,3,9.0,9.0,7.5,3.0,2,4.0,1,17,5.0,103567.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,2,2.0,1.0,1.0,2.0,3,2.0,0,14,6.0,44112.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1,5.0,2.0,1.0,3.0,1,4.0,0,25,8.0,52450.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,5.0,0.0,0.0,3.0,4,2.0,0,27,4.0,69307.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,1,8.0,8.0,0.0,3.0,1,4.0,0,8,7.0,68087.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,3,1.0,1.0,0.0,5.0,4,3.0,1,17,7.0,45131.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,3.0,0.0,0.0,4.0,3,3.0,0,5,10.0,61543.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,4.0,3.0,1.0,4.0,3,4.0,0,12,8.0,56141.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,2,16.0,4.0,2.0,4.0,1,2.0,0,38,2.0,119838.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,7.0,2.0,2.0,2.0,3,3.0,1,18,2.0,68816.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,7.0,3.0,2.0,1.5,3,3.0,0,26,8.0,69094.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,21.0,3.0,2.0,5.0,2,3.0,0,31,6.0,191124.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4,11.0,2.0,0.0,1.5,4,5.0,0,37,3.0,133227.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,2,4.0,1.0,0.0,2.0,3,4.0,1,6,0.0,56662.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,18.0,16.0,3.0,4.0,3,2.0,0,15,6.0,149847.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,4,2.0,2.0,2.0,3.0,3,4.0,1,26,9.0,61681.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,1.0,1.0,1.0,5.0,2,3.0,0,12,5.0,59963.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,2,18.0,3.0,3.0,3.0,4,5.0,0,14,2.0,134000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,6.0,6.0,2.0,1.5,3,3.0,0,1,4.0,61943.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,2,5.0,4.0,3.0,3.0,1,3.0,0,17,2.0,57581.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,5,15.0,11.0,2.0,4.0,3,3.0,0,33,7.0,174773.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,7.0,0.0,0.0,3.0,3,3.0,1,29,5.0,76615.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,3,15.0,4.0,1.0,3.0,3,3.0,1,31,9.0,133820.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,1.0,0.0,0.0,5.0,3,3.0,0,8,9.0,33896.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,34.5,17.5,1.0,5.0,1,4.0,0,30,5.0,227479.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,16.0,10.0,3.0,3.0,2,3.0,1,13,1.0,120718.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,5,0.0,0.0,0.0,3.0,4,5.0,1,16,7.0,62548.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,11.0,3.0,1.0,3.0,1,3.0,0,2,8.0,74714.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,3,0.0,0.0,0.0,5.0,4,4.0,0,18,2.0,44749.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,9.0,2.0,2.0,5.0,1,5.0,0,35,5.0,74064.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,2,6.0,4.0,2.0,2.0,4,4.0,1,19,5.0,66271.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,2,13.0,0.0,0.0,4.0,3,5.0,0,13,1.0,109289.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,2,0.0,0.0,0.0,3.0,3,4.0,0,4,9.0,35607.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,2,16.0,11.0,4.0,1.5,2,3.0,0,19,7.0,120564.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2,0.0,0.0,0.0,1.5,1,4.0,0,25,4.0,36834.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,1,34.5,17.5,7.5,3.0,2,2.0,1,38,10.0,186412.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,2,4.0,1.0,1.0,3.0,2,3.0,0,31,10.0,52399.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,5,4.0,4.0,0.0,1.5,3,3.0,1,36,7.0,81378.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,4,3.0,3.0,2.0,4.0,3,4.0,1,4,7.0,66457.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2,7.0,1.0,0.0,3.0,3,3.0,0,39,2.0,72804.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,3,6.0,3.0,0.0,4.0,4,3.0,0,7,4.0,78331.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,4,24.0,17.5,7.5,3.0,3,3.0,0,16,6.0,213396.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,1,6.0,3.0,2.0,2.0,3,5.0,0,5,4.0,57261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,4,9.0,2.0,1.0,3.0,3,2.0,0,23,5.0,99512.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,4,16.0,3.0,2.0,2.0,3,1.5,0,36,1.0,146105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,1,6.0,6.0,5.0,3.0,3,3.0,1,32,7.0,54507.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,2,32.0,16.0,2.0,2.0,4,5.0,0,24,4.0,217399.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,5,0.0,0.0,0.0,3.0,2,5.0,1,25,5.0,57141.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2,1.0,1.0,0.0,2.0,1,4.0,0,28,0.0,39736.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,10.0,2.0,2.0,4.0,3,5.0,1,19,9.0,80480.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,2,8.0,7.0,0.0,4.0,2,3.0,0,7,1.0,75759.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,2,11.0,6.0,3.0,2.0,4,5.0,0,17,10.0,94997.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,3,2.0,1.0,1.0,3.0,4,2.0,0,2,3.0,47553.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,3,14.0,0.0,0.0,1.5,1,2.0,0,16,10.0,119118.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,5,3.0,2.0,1.0,4.0,2,2.0,0,39,8.0,65707.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,2,3.0,3.0,1.0,3.0,3,3.0,0,18,5.0,52390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,3.0,0.0,0.0,3.0,3,4.0,0,39,7.0,56475.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0.0,0.0,0.0,3.0,2,3.0,0,1,1.0,30981.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,2,12.0,9.0,7.0,5.0,3,5.0,1,3,9.0,102486.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,2,22.0,11.0,2.0,3.0,3,3.0,1,21,4.0,153366.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,18.0,0.0,0.0,4.0,3,2.0,1,30,0.0,184721.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4,9.0,2.0,2.0,3.0,1,3.0,1,11,3.0,104154.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,4.0,2.0,2.0,5.0,4,4.0,0,22,9.0,59767.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3,6.0,4.0,3.0,4.0,2,4.0,1,25,0.0,74816.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,2,15.0,2.0,0.0,3.0,4,3.0,1,3,5.0,76615.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,2,0.0,0.0,0.0,5.0,3,3.0,1,30,10.0,36583.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,3,11.0,8.0,5.0,3.0,3,3.0,0,24,8.0,104332.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,2,1.0,0.0,0.0,5.0,4,4.0,0,36,1.0,37846.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,5,6.0,3.0,0.0,5.0,4,5.0,0,23,6.0,112657.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,3,10.0,9.0,7.0,2.0,3,1.5,0,8,2.0,93174.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,2,12.0,9.0,0.0,4.0,2,5.0,1,4,1.0,102483.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,3,30.0,3.0,2.0,3.0,4,3.0,0,39,3.0,227479.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,2,1.0,0.0,0.0,3.0,3,3.0,0,31,6.0,41071.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,2,0.0,0.0,0.0,3.0,2,5.0,1,29,6.0,41552.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2,6.0,5.0,2.0,4.0,4,3.0,0,36,8.0,67641.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,8.0,1.0,0.0,2.0,2,3.0,0,13,2.0,80063.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,3,10.0,10.0,7.0,1.5,1,2.0,0,9,6.0,101356.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,2,1.0,0.0,0.0,4.0,1,3.0,0,21,5.0,38191.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,6.0,5.0,0.0,2.0,3,4.0,1,3,9.0,84705.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,3,3.0,3.0,2.0,2.0,3,4.0,1,25,6.0,65100.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,2,10.0,2.0,2.0,2.0,3,5.0,1,25,6.0,97564.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,4,1.0,0.0,0.0,3.0,3,3.0,1,12,9.0,53314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,2,15.0,4.0,0.0,3.0,3,2.0,1,29,4.0,105282.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,2,6.0,0.0,0.0,1.5,3,1.5,0,11,8.0,58281.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2,12.0,6.0,2.0,5.0,1,3.0,1,11,6.0,99637.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,34.5,3.0,2.0,4.0,4,5.0,0,26,6.0,227479.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,16.0,4.0,4.0,3.0,2,4.0,0,14,5.0,76615.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,3,11.0,10.0,4.0,3.0,4,3.0,0,16,0.0,107303.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,2,0.0,0.0,0.0,3.0,2,5.0,0,10,4.0,37961.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,2,11.0,4.0,1.0,4.0,4,4.0,0,31,7.0,96347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
