EmployeeID,Age,Gender,Department,JobRole,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Comments,Temp_Code,Extra_Salary_Text
EMP2355,46,male,Marketing,Digital Marketing Manager,Diploma,8,3,0,1,2,4,No,17,7,70524,No,Pending,??,Not Available
EMP2356,23,Male,HR,Recruiter,Master's,0,0,0,1,4,3,No,16,4,41173,No,Pending,999X,45000
EMP2357,26,Male,Marketing,Marketing Executive,Bachelor's,1,0,0,5,2,3,No,16,10,39559,No,Good,,45000
EMP2358,25,Female,IT,System Administrator,Master's,3,3,1,4,3,2,No,28,3,49951,No,Good,,Thirty Thousand
EMP2359,25,Male,Operations,Operations Manager,Bachelor's,1,1,1,3,2,5,No,16,6,41952,Yes,Pending,,Not Available
EMP2360,43,Male,HR,Recruiter,Bachelor's,10,0,0,4,4,3,Yes,14,10,86100,No,Good,A101,45000
EMP2361,29,Male,Finance,Financial Analyst,Bachelor's,6,4,0,4,3,2,Yes,38,5,64654,No,Good,B202,Thirty Thousand
EMP2362,55,female,Operations,Operations Manager,MBA,8,8,4,3,3,4,No,20,5,106813,No,Pending,??,45000
EMP2363,40,M,HR,HR Executive,Bachelor's,5,4,4,1,3,2,No,34,2,51460,No,N/A,A101,
EMP2364,55,Female,Sales,Sales Executive,Diploma,18,7,2,5,4,3,No,29,10,104315,No,,B202,45000
EMP2365,38,M,Finance,Finance Manager,Master's,15,7,4,3,3,1,Yes,3,9,126280,No,Good,A101,
EMP2366,37,Male,Sales,Sales Manager,Bachelor's,13,4,3,2,3,2,No,10,3,96919,No,N/A,,45000
EMP2367,44,Female,Operations,Operations Manager,MBA,14,11,4,3,4,2,No,20,4,136272,No,Pending,A101,Thirty Thousand
EMP2368,23,Male,Finance,Accountant,,0,0,0,,4,2,No,2,,,No,Check Later,A101,45000
EMP2369,52,Female,Marketing,Digital Marketing Manager,Master's,15,8,3,2,3,4,No,27,7,133519,No,,A101,45000
EMP2370,55,F,HR,Recruiter,Bachelor's,4,2,2,3,4,4,No,32,2,59225,No,Check Later,A101,Thirty Thousand
EMP2371,58,Female,Operations,Operations Manager,Bachelor's,15,2,2,2,1,3,Yes,10,5,109215,Yes,Pending,??,Not Available
EMP2372,33,Female,IT,System Administrator,Master's,0,0,0,5,3,5,No,40,9,45977,No,Pending,B202,45000
EMP2373,45,Female,Finance,Finance Manager,Master's,18,0,0,2,4,3,Yes,17,0,150934,No,Pending,,Not Available
EMP2374,29,Male,Finance,Accountant,Master's,4,0,0,4,2,3,Yes,33,2,61628,Yes,Check Later,B202,45000
EMP2375,24,M,Customer Support,Support Executive,Bachelor's,2,1,1,5,2,2,No,6,9,37353,Yes,Check Later,??,45000
EMP2376,34,Female,Operations,Operations Manager,Bachelor's,2,1,1,2,3,4,No,39,6,48305,No,Check Later,999X,45000
EMP2377,57,Female,Operations,Operations Manager,Bachelor's,16,11,5,5,3,3,No,18,6,118485,No,,999X,Thirty Thousand
EMP2378,54,Female,Sales,Sales Manager,PhD,25,8,4,5,3,4,No,9,1,251701,No,,999X,Not Available
EMP2379,31,Female,Customer Support,Support Executive,Bachelor's,5,0,0,5,3,4,No,8,2,59004,No,,B202,Thirty Thousand
EMP2380,23,Male,Marketing,SEO Specialist,Bachelor's,1,1,1,2,4,3,Yes,25,6,34112,Yes,Check Later,??,Not Available
EMP2381,48,Female,Sales,Business Development Executive,Bachelor's,7,1,0,4,3,4,No,31,5,70825,Yes,N/A,,
EMP2382,49,Male,Customer Support,Support Executive,,0,0,0,,2,5,Yes,4,,,No,Pending,,
EMP2383,29,male,Sales,Sales Executive,Bachelor's,1,0,0,5,4,3,No,20,9,37021,No,Check Later,999X,45000
EMP2384,23,female,Marketing,SEO Specialist,MBA,1,0,0,2,2,3,Yes,28,8,51592,Yes,Pending,999X,45000
EMP2385,45,female,Customer Support,Support Executive,Bachelor's,14,10,9,4,2,4,No,40,7,110271,Yes,N/A,,
EMP2386,54,Female,Customer Support,Support Executive,MBA,19,3,1,3,1,4,No,1,5,184741,No,,999X,45000
EMP2387,32,Female,IT,System Administrator,Diploma,1,0,0,2,3,2,Yes,40,3,33488,Yes,N/A,,45000
EMP2388,29,Male,Sales,Sales Manager,Master's,2,0,0,3,2,3,No,23,9,47004,No,Check Later,A101,
EMP2389,35,male,Sales,Sales Executive,MBA,8,7,4,4,2,3,Yes,13,8,97702,Yes,Check Later,B202,
EMP2390,60,Male,Finance,Financial Analyst,Bachelor's,9,1,0,3,3,3,Yes,16,6,80588,Yes,N/A,A101,
EMP2391,45,Female,Marketing,Marketing Executive,,23,13,3,,2,2,Yes,26,,,Yes,,A101,Thirty Thousand
EMP2392,25,Male,HR,HR Executive,Bachelor's,3,2,2,5,3,5,No,31,1,53149,No,Check Later,??,
EMP2393,31,Male,IT,Data Analyst,MBA,3,0,0,3,4,4,No,1,8,69659,No,,B202,Thirty Thousand
EMP2394,54,Female,Customer Support,Support Executive,Master's,3,1,0,4,4,3,No,17,6,59628,Yes,N/A,??,Not Available
EMP2395,44,Male,Customer Support,Support Executive,Bachelor's,12,2,1,3,2,4,No,16,8,102920,No,,??,
EMP2396,35,male,Customer Support,Support Executive,Bachelor's,8,6,4,3,2,5,No,37,10,364783,No,,999X,Not Available
EMP2397,58,Male,IT,Data Analyst,Bachelor's,12,6,0,4,4,2,No,10,8,417933,No,,,
EMP2398,28,Male,Customer Support,Support Executive,Diploma,1,1,1,5,1,3,No,38,9,32743,No,Good,,45000
EMP2399,25,Female,Customer Support,Support Executive,Diploma,0,0,0,3,4,3,No,31,4,30081,No,N/A,B202,45000
EMP2400,46,Male,Marketing,Marketing Executive,Diploma,23,17,10,4,2,4,No,10,6,137510,No,Check Later,B202,45000
EMP2401,38,Male,Operations,Operations Executive,Bachelor's,1,0,0,1,4,1,Yes,34,4,28277,Yes,N/A,999X,45000
EMP2402,26,male,Operations,Operations Manager,Master's,0,0,0,2,3,5,No,6,2,41747,No,N/A,A101,Not Available
EMP2403,57,Male,Finance,Accountant,Diploma,18,9,6,3,3,3,No,28,9,111550,No,N/A,??,45000
EMP2404,33,female,Finance,Financial Analyst,Diploma,8,8,4,1,3,3,Yes,28,7,61361,Yes,N/A,??,Not Available
EMP2405,48,Male,Customer Support,Support Executive,Master's,2,0,0,3,3,3,No,13,7,47324,Yes,Good,A101,45000
EMP2406,25,Male,Marketing,SEO Specialist,Bachelor's,0,0,0,3,3,2,Yes,12,8,29043,No,Pending,999X,45000
EMP2407,33,male,Customer Support,Support Executive,Diploma,6,0,0,1,3,4,Yes,40,10,56647,Yes,Check Later,B202,Thirty Thousand
EMP2408,37,Male,Finance,Finance Manager,Bachelor's,12,1,0,3,3,5,Yes,2,5,106081,No,Good,A101,Not Available
EMP2409,60,Male,IT,Data Scientist,MBA,9,6,6,3,1,3,No,8,1,105701,No,N/A,999X,
EMP2410,52,Female,IT,Software Engineer,MBA,0,0,0,4,1,5,No,9,2,48221,No,Good,A101,
EMP2411,49,Male,HR,HR Executive,Bachelor's,9,4,3,5,3,4,No,8,10,79935,No,,999X,45000
EMP2412,23,female,Operations,Operations Manager,Master's,0,0,0,4,2,3,Yes,3,9,42518,No,N/A,A101,45000
EMP2413,60,Male,Marketing,Marketing Executive,Bachelor's,8,5,1,3,3,4,No,9,10,74256,No,,??,Not Available
EMP2414,54,female,Sales,Sales Manager,Master's,14,0,0,5,2,3,No,13,5,124949,No,,,Not Available
EMP2415,60,M,Operations,Operations Manager,Master's,34,22,11,4,3,3,Yes,9,0,254054,No,,B202,Thirty Thousand
EMP2416,47,Female,Sales,Sales Executive,Master's,24,21,20,2,2,2,No,31,1,182947,Yes,,999X,Not Available
EMP2417,33,M,HR,Recruiter,Bachelor's,4,3,1,2,3,4,Yes,25,7,56137,Yes,Pending,999X,Thirty Thousand
EMP2418,53,Female,HR,HR Executive,Diploma,8,0,0,4,2,2,Yes,8,10,61428,No,Check Later,,Thirty Thousand
EMP2419,26,F,Customer Support,Support Executive,,1,0,0,,1,4,No,31,,,No,Pending,A101,Not Available
EMP2420,44,Male,Finance,Financial Analyst,MBA,21,19,15,4,1,4,No,31,5,194585,Yes,Check Later,999X,Thirty Thousand
EMP2421,39,Female,HR,Recruiter,Master's,8,1,0,4,4,3,Yes,17,2,86017,No,Check Later,,45000
EMP2422,36,Female,HR,Recruiter,MBA,6,1,1,4,2,3,Yes,19,1,88826,No,,999X,Not Available
EMP2423,60,Female,Sales,Sales Executive,PhD,6,4,0,5,3,3,Yes,3,5,99315,No,,A101,Not Available
EMP2424,48,Female,Finance,Finance Manager,Bachelor's,23,21,9,3,1,3,Yes,30,0,151859,Yes,N/A,,45000
EMP2425,53,male,HR,Recruiter,Master's,22,10,0,2,2,3,Yes,10,9,175888,Yes,,A101,Thirty Thousand
EMP2426,33,Male,Operations,Operations Manager,Master's,11,7,3,5,3,3,No,29,5,110891,No,,??,
EMP2427,45,Male,HR,HR Executive,PhD,8,0,0,3,3,3,No,40,8,115936,No,Check Later,??,
EMP2428,56,male,Finance,Accountant,PhD,5,0,0,4,4,2,No,18,6,81955,No,N/A,??,
EMP2429,47,Female,Customer Support,Support Executive,Master's,22,11,5,5,4,1,No,12,8,172231,Yes,,??,Not Available
EMP2430,58,F,Marketing,Digital Marketing Manager,Bachelor's,33,3,2,4,4,2,No,23,1,206048,No,Pending,A101,45000
EMP2431,27,male,Finance,Accountant,Master's,0,0,0,4,3,4,Yes,11,10,45947,No,N/A,??,
EMP2432,25,F,Sales,Business Development Executive,,3,0,0,,3,5,Yes,9,,,No,N/A,,45000
EMP2433,51,male,Marketing,SEO Specialist,Master's,28,12,10,3,3,3,No,24,8,209676,No,,??,Thirty Thousand
EMP2434,43,Male,Operations,Operations Manager,MBA,16,8,8,3,4,3,Yes,25,6,158683,Yes,N/A,B202,
EMP2435,30,Male,IT,System Administrator,Bachelor's,0,0,0,4,3,2,Yes,25,8,33591,No,Good,,45000
EMP2436,52,female,Finance,Finance Manager,Master's,18,6,4,4,3,3,Yes,9,10,391813,No,Pending,A101,
EMP2437,50,Female,Customer Support,Support Executive,Bachelor's,27,22,5,4,2,2,No,12,5,177005,No,,??,45000
EMP2438,59,Male,Sales,Business Development Executive,Bachelor's,5,4,2,2,1,4,No,11,6,66024,No,N/A,??,
EMP2439,51,Female,Operations,Operations Manager,Bachelor's,4,4,0,3,4,5,No,38,9,57461,No,Check Later,??,Not Available
EMP2440,38,F,Marketing,SEO Specialist,Master's,1,0,0,4,3,2,No,28,4,41223,No,,,45000
EMP2441,56,Female,Operations,Operations Executive,MBA,28,8,8,3,3,4,No,8,5,250537,No,,??,45000
EMP2442,22,Female,Finance,Financial Analyst,MBA,0,0,0,3,2,1,No,10,0,30182,No,Check Later,,
EMP2443,34,Female,HR,Recruiter,Bachelor's,9,5,0,4,4,3,Yes,25,0,77498,No,Pending,A101,Thirty Thousand
EMP2444,33,Male,Customer Support,Support Executive,MBA,3,0,0,4,1,2,Yes,36,1,63940,Yes,Good,999X,45000
EMP2445,49,Female,Finance,Accountant,Master's,3,2,1,3,4,3,Yes,9,10,60422,No,Good,??,45000
EMP2446,32,Female,IT,Data Scientist,Bachelor's,4,4,4,5,2,2,Yes,8,3,47609,No,Check Later,B202,Not Available
EMP2447,59,Male,Finance,Finance Manager,Diploma,14,1,0,2,4,3,Yes,3,10,89063,No,Check Later,B202,45000
EMP2448,22,male,Marketing,Digital Marketing Manager,Bachelor's,0,0,0,5,3,3,Yes,18,8,34628,No,,999X,Not Available
EMP2449,52,Female,Marketing,Digital Marketing Manager,MBA,7,1,1,2,2,3,Yes,35,6,97900,Yes,Good,999X,45000
EMP2450,33,female,Finance,Finance Manager,Master's,9,4,1,1,3,4,No,17,5,99366,No,N/A,999X,Thirty Thousand
EMP2451,47,female,Marketing,Digital Marketing Manager,Master's,3,2,1,5,3,5,No,36,0,68781,No,Good,A101,Thirty Thousand
EMP2452,37,Male,HR,Recruiter,,15,12,8,,2,3,No,28,,,Yes,Good,??,Not Available
EMP2453,60,Female,Operations,Operations Executive,Master's,20,12,11,4,4,2,No,15,10,162867,No,N/A,,45000
EMP2454,51,Female,Finance,Accountant,Diploma,27,12,0,5,3,3,No,19,3,148872,No,,A101,45000
EMP2455,54,M,Customer Support,Support Executive,Bachelor's,3,2,1,5,3,5,Yes,22,4,56950,No,Good,??,Not Available
EMP2456,44,Male,HR,HR Executive,Master's,15,13,6,5,2,3,Yes,6,10,127772,Yes,Check Later,??,45000
EMP2457,55,Female,Operations,Operations Manager,Diploma,21,7,5,3,3,3,Yes,7,8,126073,No,Pending,,45000
EMP2458,26,Female,Customer Support,Support Executive,MBA,3,2,2,4,4,2,No,9,2,55837,No,N/A,B202,Thirty Thousand
EMP2459,39,Male,Customer Support,Support Executive,Bachelor's,15,1,0,2,3,3,No,20,3,117194,No,,??,45000
EMP2460,50,Male,Customer Support,Support Executive,Master's,18,3,0,3,4,3,Yes,37,7,147386,No,,999X,Not Available
EMP2461,27,Female,Operations,Operations Manager,Bachelor's,5,1,1,5,4,5,Yes,11,2,68061,No,N/A,A101,Not Available
EMP2462,30,male,HR,Recruiter,Master's,4,1,0,3,2,5,No,2,2,67881,Yes,Good,,
EMP2463,52,Male,Customer Support,Support Executive,Diploma,28,0,0,4,2,2,Yes,22,8,152699,Yes,Good,,
EMP2464,54,Female,Customer Support,Support Executive,Diploma,17,4,0,3,4,3,No,36,4,105832,Yes,Check Later,999X,Thirty Thousand
EMP2465,48,Female,Sales,Business Development Executive,MBA,9,0,0,4,3,3,Yes,5,9,103231,No,Good,999X,45000
EMP2466,35,male,Finance,Accountant,Bachelor's,9,6,6,5,1,3,No,7,0,76327,No,,999X,45000
EMP2467,50,Male,Operations,Operations Manager,MBA,6,2,1,1,2,5,Yes,6,6,97381,Yes,Pending,999X,Not Available
EMP2468,57,M,Operations,Operations Manager,PhD,17,2,2,4,3,3,No,22,6,186539,No,,,45000
EMP2469,49,Male,Marketing,SEO Specialist,Bachelor's,0,0,0,5,4,3,Yes,10,5,409179,No,Good,??,
EMP2470,42,Female,Operations,Operations Manager,,6,6,1,,2,3,No,40,,,No,Check Later,??,45000
EMP2471,24,Male,HR,HR Executive,Master's,0,0,0,1,2,4,No,20,2,45048,No,,999X,Not Available
EMP25008,Unknown,Unknown,Unknown,Unknown,PhD,0,0,0,4,4,4,Yes,28,2,51297,No,Pending,A101,Thirty Thousand
EMP2473,52,Female,Sales,Sales Manager,MBA,14,3,1,3,4,3,No,23,9,140307,No,N/A,,
EMP2474,56,Male,Finance,Financial Analyst,Bachelor's,3,2,1,2,3,3,No,35,10,51989,No,Check Later,999X,
EMP2475,24,female,Finance,Financial Analyst,Master's,0,0,0,5,4,3,No,1,8,35579,No,N/A,999X,
EMP2476,47,Male,Operations,Operations Executive,Diploma,19,14,9,3,3,5,No,29,0,120818,No,Pending,B202,45000
EMP2477,37,Female,Customer Support,Support Executive,PhD,9,7,2,5,4,3,No,9,6,119836,No,Pending,B202,Thirty Thousand
EMP2478,32,Male,IT,System Administrator,PhD,6,2,2,5,3,3,No,9,10,97535,No,N/A,??,Not Available
EMP2479,42,Male,IT,System Administrator,Bachelor's,8,6,2,4,2,3,Yes,22,9,80130,Yes,Pending,999X,45000
EMP2480,37,Male,Customer Support,Support Executive,Bachelor's,1,1,0,1,3,4,No,2,6,46283,No,Good,999X,
EMP2481,30,Female,Customer Support,Support Executive,Diploma,0,0,0,3,3,3,No,16,7,30407,No,Good,999X,Not Available
EMP2482,21,Female,Customer Support,Support Executive,Bachelor's,0,0,0,2,4,2,No,40,5,31302,No,N/A,,Not Available
EMP2483,42,Female,HR,HR Executive,MBA,1,0,0,5,3,3,No,6,7,52926,No,Good,,
EMP2484,46,Female,IT,Software Engineer,Bachelor's,6,2,2,2,4,4,No,13,0,65049,No,Pending,999X,
EMP2485,38,Female,Customer Support,Support Executive,Diploma,9,0,0,3,4,4,No,33,0,68362,No,Check Later,B202,45000
EMP2486,34,Male,HR,HR Executive,Bachelor's,5,3,1,3,2,5,No,19,8,70401,No,Good,??,Thirty Thousand
EMP2487,49,Female,Marketing,SEO Specialist,PhD,19,5,4,3,4,3,No,15,3,198417,No,Good,??,Thirty Thousand
EMP2488,32,F,HR,Recruiter,Master's,0,0,0,2,3,2,No,33,2,36953,No,Good,999X,45000
EMP2489,56,Female,IT,System Administrator,Bachelor's,12,7,4,4,4,5,No,10,5,103537,No,,,Not Available
EMP25009,Unknown,Unknown,Unknown,Unknown,Bachelor's,0,0,0,1,3,3,No,1,9,34747,Yes,N/A,B202,Thirty Thousand
EMP2491,32,Male,Marketing,Marketing Executive,,4,0,0,,3,4,No,12,,,No,Pending,??,Thirty Thousand
EMP2492,27,male,IT,Data Analyst,MBA,0,0,0,3,3,4,No,29,9,48682,No,Good,A101,Not Available
EMP2493,49,male,HR,Recruiter,Bachelor's,27,9,7,4,2,3,Yes,17,10,176011,Yes,N/A,999X,
EMP2494,31,Female,Sales,Sales Manager,Diploma,6,3,2,4,2,3,Yes,4,3,52421,No,Pending,??,Thirty Thousand
EMP2495,53,F,Finance,Finance Manager,Diploma,15,8,6,3,3,4,No,29,8,96715,No,Pending,??,Not Available
EMP2496,26,Male,IT,Software Engineer,Diploma,4,2,0,4,4,4,No,7,4,52290,No,,??,Thirty Thousand
EMP2497,35,Male,Customer Support,Support Executive,Master's,10,2,1,3,3,3,Yes,13,6,98521,No,,B202,Not Available
EMP2498,52,male,HR,Recruiter,MBA,16,3,2,5,3,3,Yes,5,2,161714,No,Pending,??,
EMP2499,31,female,Customer Support,Support Executive,Bachelor's,0,0,0,1,2,2,No,6,2,27053,No,Check Later,999X,
EMP2116,43,Female,Marketing,SEO Specialist,,13,10,0,,2,1,Yes,27,,,Yes,,B202,Not Available
EMP2368,23,Male,Finance,Accountant,,0,0,0,,4,2,No,2,,,No,N/A,A101,Not Available
EMP1422,24,Male,Customer Support,Support Executive,,0,0,0,,2,2,No,8,,,No,N/A,B202,
EMP1413,25,male,Finance,Finance Manager,,3,2,1,,1,2,Yes,11,,,Yes,N/A,A101,Not Available
EMP1451,46,Male,Finance,Finance Manager,,13,1,1,,2,3,No,30,,,No,,B202,45000
EMP1861,25,Male,HR,Recruiter,,0,0,0,,4,1,No,7,,,No,N/A,999X,
EMP2063,39,Female,Finance,Financial Analyst,,16,4,4,,2,4,No,14,,,Yes,Check Later,A101,Not Available
EMP1741,25,Male,Customer Support,Support Executive,,3,0,0,,4,3,No,26,,,No,Pending,999X,
EMP2272,28,Male,HR,Recruiter,,1,1,1,,2,1,No,33,,,Yes,Check Later,B202,Not Available
EMP1259,36,Male,Finance,Finance Manager,,2,0,0,,3,3,Yes,11,,452262,Yes,,,
EMP1888,55,Male,IT,System Administrator,,25,10,3,,2,4,No,36,,,No,Pending,999X,Thirty Thousand
EMP2432,25,F,Sales,Business Development Executive,,3,0,0,,3,5,Yes,9,,,No,N/A,B202,Thirty Thousand
EMP1712,26,Female,IT,Data Analyst,,2,1,0,,3,5,Yes,23,,,Yes,,??,Thirty Thousand
EMP2382,49,Male,Customer Support,Support Executive,,0,0,0,,2,5,Yes,4,,,No,N/A,A101,Not Available
EMP1070,36,Male,Marketing,Digital Marketing Manager,,9,1,1,,3,2,No,26,,,No,N/A,A101,Not Available
EMP2268,34,Female,Customer Support,Support Executive,,9,1,1,,3,3,Yes,30,,,Yes,Check Later,,Thirty Thousand
EMP2491,32,Male,Marketing,Marketing Executive,,4,0,0,,3,4,No,12,,,No,Pending,,Thirty Thousand
EMP1607,37,Male,HR,HR Executive,,4,3,0,,2,5,Yes,20,,,No,Good,A101,
EMP1433,55,M,Operations,Operations Executive,,30,30,21,,3,4,No,2,,,No,Pending,B202,
EMP1051,60,Female,Sales,Sales Manager,,26,14,5,,3,3,No,12,,,No,Pending,A101,Not Available
EMP25010,Unknown,Unknown,Unknown,Unknown,PhD,0,0,0,4,4,4,Yes,28,2,51297,No,Pending,A101,Thirty Thousand
EMP1368,37,Male,Customer Support,Support Executive,Bachelor's,1,1,1,2,3,3,Yes,24,9,42216,Yes,Good,A101,Not Available
EMP2152,22,Female,Customer Support,Support Executive,Diploma,0,0,0,4,2,4,No,34,0,27063,No,Pending,,Not Available
EMP2029,47,Female,Operations,Operations Executive,Master's,2,1,1,3,4,2,No,2,3,47553,No,Pending,A101,Thirty Thousand
EMP2324,50,Female,Customer Support,Support Executive,Master's,19,4,2,4,3,3,Yes,15,7,451354,No,Check Later,??,Not Available
